STATEFP10,COUNTYFP10,METRO,BLKGRPCE10,COUNTY_FIPS,TRACTCE10,GEOID10,GEOID10_text,County_ALAND10,frx_land,frx_HH,frx_GasSales,frx_CMV,frx_RR_wtd,frx_Hosp,frx_cropland,frx_undeveloped,frx_med_hi_devel,frx_ag,frx_grass_pasture,frx_forest,frx_IndComm_metro_medhi_devel_outstate,frx_airports,frx_Comm_metro_medhi_devel_outstate,*frx_VKT_w/o_hi_traffic_gasoline,*frx_VKT_w/o_hi_traffic_diesel,frx_SFHHs_in_undeveloped,frx_bldgs_w_boilers,frx_sfh_camp,frx_sfh,Frx_Vehicles,Frx_Boat_Water,Frx_Commercial_Industrial_Institutional_in_METRO / Frx_med_hi_development_outstate,Frx Commercial/Institutional in METRO / Frx med & hi development,Frx Industrial/Institutional in METRO / Frx med & hi development outstate,Frx construction in METRO / Frx med &hi intensity development outstate,Frx_Low_Density_OpenSpace,Frx_Low_Medium_Density_OpenSpace,(unused_don not copy)_\frx_ag_grass_pasture,frx_IndCommGovInst_metro,frx_nonres_constr_metro,frx_residential_LU_metro,frx_Comm_metro,frx_HHs_in_undeveloped,frx_nonroad_Constr_Mining,frx_water (don't use),Frx Constr,Frx_VKT_All,Frx_Low__OpenSpace_Undeveloped
27,053,METRO,3,27053,021300,270530213004,270530213004,1433793826,0.0003,0.0009,0.0000,0.0000,0.0021,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.001,0.001,0.0000,0.0000,0.000686395,0.000924347,0.0009,0.000,0.000350816,0.000148463,0.000451818,0.000376635,0.000379216,0.000513161,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.0000,0.000,0.000376635,0.000785089,0.00023596
27,053,METRO,3,27053,021400,270530214001,270530214001,1433793826,0.0005,0.0009,0.0000,0.0000,0.0000,0.0748,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.001,0.001,0.0000,0.0002,0.000978838,0.001318171,0.0009,0.000,0.000487201,0.000380557,0.000609378,0.010590728,0.000471222,0.000673812,0.0000,0.0000,0.0035,0.0003,0.0002,0.0000,0.0018,0.000,0.010590728,0.000240487,0.000346302
27,053,METRO,3,27053,021400,270530214002,270530214002,1433793826,0.0003,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.001053762,0.001419068,0.00078,0.000,3.65E-05,3.99E-05,4.70E-05,0.010214093,0.000309589,0.000499292,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.000,0.010214093,7.6579E-05,0.000310653
27,053,METRO,3,27053,021400,270530214003,270530214003,1433793826,0.0004,0.0009,0.0000,0.0000,0.0021,0.0000,0.0000,0.0001,0.0004,0.0000,0.0001,0.0002,0.0002,0.0000,0.0001,0.000,0.000,0.0007,0.0000,0.000734733,0.000989442,0.00072,0.000,0.000218127,9.05E-05,0.000221294,0.010214093,0.000458167,0.00068537,0.0000,0.0002,0.0000,0.0005,0.0001,0.0008,0.0001,0.000,0.010214093,0.000134948,0.000440516
27,053,METRO,3,27053,021501,270530215011,270530215011,1433793826,0.0004,0.0013,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.000,0.000,0.0000,0.0000,0.000538965,0.000725808,0.0012,0.000,0.000146659,0.000110608,0.000188882,0.002316815,0.000408434,0.000607934,0.0000,0.0000,0.0000,0.0009,0.0002,0.0000,0.0000,0.000,0.002316815,0.000178296,0.000335267
27,053,METRO,3,27053,021501,270530215012,270530215012,1433793826,0.0006,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0015,0.0000,0.0002,0.000,0.001,0.0000,0.0000,0.000978838,0.001318171,0.00111,0.000,0.00421728,0.00456654,0.000350095,0.000376635,0.000639071,0.00100205,0.0000,0.0015,0.0000,0.0008,0.0002,0.0000,0.0008,0.000,0.000376635,0.000166987,0.000599237
27,053,METRO,3,27053,021501,270530215013,270530215013,1433793826,0.0004,0.0012,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.001,0.000,0.0000,0.0000,0.000451957,0.000608637,0.00077,0.000,0.00039528,0.000296286,0.000509083,0.002316815,0.000412785,0.000650697,0.0001,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.000,0.002316815,0.000268248,0.000392136
27,053,METRO,3,27053,021502,270530215021,270530215021,1433793826,0.0004,0.0012,0.0024,0.0000,0.0021,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0021,0.0000,0.0005,0.001,0.000,0.0000,0.0000,0.000995756,0.001340954,0.00129,0.000,0.006230654,0.004764788,0.003003835,0.002316815,0.000456302,0.00066341,0.0000,0.0021,0.0000,0.0003,0.0005,0.0000,0.0010,0.000,0.002316815,0.000245574,0.000351394
27,053,METRO,3,27053,021502,270530215022,270530215022,1433793826,0.0004,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000,0.0000,0.0000,0.0015,0.0000,0.0002,0.001,0.001,0.0000,0.0000,0.000169182,0.000227832,0.00048,0.000,0.004416224,0.004690854,0.00066702,0.000376635,0.000420245,0.000517784,0.0000,0.0015,0.0003,0.0000,0.0002,0.0000,0.0009,0.000,0.000376635,0.000291482,0.000186731
27,053,METRO,3,27053,021502,270530215023,270530215023,1433793826,0.0007,0.0010,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0024,0.0000,0.0000,0.0000,0.0015,0.0000,0.0002,0.002,0.001,0.0000,0.0002,2.41688E-05,3.25474E-05,0.00052,0.000,0.004081742,0.004409069,0.000175534,0.000376635,0.000780189,0.000866826,0.0000,0.0015,0.0007,0.0001,0.0002,0.0000,0.0011,0.000,0.000376635,0.000694854,0.000207951
27,053,METRO,3,27053,021503,270530215031,270530215031,1433793826,0.0005,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.001,0.001,0.0000,0.0001,0.0005583,0.000751845,0.00121,0.000,0.001944228,0.001351204,0.002503983,0.000376635,0.000498575,0.000676124,0.0000,0.0000,0.0003,0.0001,0.0003,0.0000,0.0001,0.000,0.000376635,0.000311647,0.00031235
27,053,METRO,3,27053,021503,270530215032,270530215032,1433793826,0.0005,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0014,0.0000,0.0002,0.000,0.000,0.0000,0.0000,0.001017508,0.001370246,0.00102,0.000,0.000242563,0.000193523,0.000312398,0.000376635,0.000580013,0.000907277,0.0000,0.0014,0.0000,0.0001,0.0002,0.0000,0.0007,0.000,0.000376635,0.000171959,0.000540672
27,053,METRO,3,27053,021503,270530215033,270530215033,1433793826,0.0013,0.0010,0.0052,0.0000,0.0255,0.0000,0.0000,0.0000,0.0031,0.0000,0.0000,0.0001,0.0016,0.0000,0.0002,0.001,0.001,0.0001,0.0005,0.000797572,0.001074065,0.00101,0.000,0.004666042,0.005022234,0.000979632,0.002316815,0.00135647,0.00176717,0.0000,0.0016,0.0029,0.0003,0.0002,0.0001,0.0023,0.000,0.002316815,0.000638983,0.000765598
27,053,METRO,3,27053,021503,270530215034,270530215034,1433793826,0.0005,0.0009,0.0021,0.0000,0.0017,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0013,0.0000,0.0002,0.001,0.000,0.0000,0.0000,0.000495461,0.000667222,0.00109,0.000,0.004597096,0.004260542,0.000899965,0.002316815,0.000509765,0.000735068,0.0000,0.0013,0.0007,0.0003,0.0002,0.0000,0.0010,0.000,0.002316815,0.000232015,0.000383648
27,053,METRO,3,27053,021504,270530215041,270530215041,1433793826,0.0010,0.0009,0.0047,0.0000,0.0017,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0017,0.0000,0.0005,0.002,0.002,0.0001,0.0000,0.000650142,0.000875526,0.00112,0.000,0.002789943,0.002087081,0.003005756,0.002316815,0.00103259,0.00148747,0.0000,0.0017,0.0004,0.0003,0.0005,0.0001,0.0011,0.000,0.002316815,0.000982536,0.000786817
27,053,METRO,3,27053,021504,270530215042,270530215042,1433793826,0.0004,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.001,0.001,0.0000,0.0000,0.000828991,0.001116377,0.00086,0.000,0.000965495,0.001055208,0.001243466,0.000376635,0.00039973,0.000606778,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.000,0.000376635,0.0005024,0.000345453
27,053,METRO,3,27053,021504,270530215043,270530215043,1433793826,0.0004,0.0006,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.000,0.000,0.0000,0.0001,0.000674311,0.000908073,0.00075,0.000,7.50E-05,0,9.66E-05,0.000376635,0.000368647,0.000619491,0.0000,0.0000,0.0000,0.0001,0.0002,0.0000,0.0000,0.000,0.000376635,9.86212E-05,0.000406565
27,053,METRO,3,27053,021504,270530215044,270530215044,1433793826,0.0004,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0001,0.0000,0.0013,0.0000,0.0002,0.000,0.001,0.0003,0.0000,0.000688812,0.000927602,0.00093,0.000,0.000796287,0.000728304,0.000713868,0.002316815,0.000430814,0.000710797,0.0001,0.0013,0.0000,0.0001,0.0002,0.0004,0.0006,0.000,0.002316815,0.00018781,0.00048635
27,053,METRO,3,27053,021505,270530215051,270530215051,1433793826,0.0007,0.0012,0.0001,0.0000,0.0017,0.0000,0.0000,0.0000,0.0012,0.0000,0.0000,0.0000,0.0023,0.0000,0.0005,0.002,0.002,0.0000,0.0003,0.000857994,0.001155433,0.00136,0.000,0.003600083,0.003739243,0.00072415,0.002316815,0.000733564,0.00109104,0.0000,0.0023,0.0008,0.0003,0.0005,0.0000,0.0015,0.000,0.002316815,0.000734656,0.000600935
27,053,METRO,3,27053,021505,270530215052,270530215052,1433793826,0.0005,0.0015,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.001,0.001,0.0000,0.0000,0.001123851,0.001513455,0.00177,0.000,0.000222897,4.54E-05,0.00027968,0.000376635,0.000610475,0.000904966,0.0000,0.0000,0.0003,0.0001,0.0004,0.0000,0.0001,0.000,0.000376635,0.000248091,0.000495687
27,053,METRO,3,27053,021505,270530215053,270530215053,1433793826,0.0002,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.000,0.000,0.0000,0.0000,0.000427789,0.000576089,0.00063,0.000,0.000239162,0.00014516,0.000308018,0.002316815,0.000251153,0.000382559,0.0000,0.0000,0.0000,0.0005,0.0004,0.0000,0.0000,0.000,0.002316815,6.70275E-05,0.000218985
27,053,METRO,3,27053,021505,270530215054,270530215054,1433793826,0.0005,0.0008,0.0014,0.0000,0.0017,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0018,0.0000,0.0002,0.000,0.001,0.0000,0.0001,0.000555883,0.000748591,0.00107,0.000,0.003363012,0.003438377,0.000418825,0.002316815,0.000522198,0.000724666,0.0000,0.0018,0.0000,0.0003,0.0002,0.0000,0.0009,0.000,0.002316815,0.000187235,0.000351394
27,053,METRO,3,27053,021601,270530216011,270530216011,1433793826,0.0006,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.001,0.001,0.0000,0.0000,0.000882163,0.001187981,0.00096,0.000,0.000317653,0.000110046,0.000409107,0.010214093,0.000644045,0.00103326,0.0000,0.0000,0.0000,0.0004,0.0002,0.0000,0.0000,0.000,0.010214093,0.000388637,0.000638281
27,053,METRO,3,27053,021601,270530216012,270530216012,1433793826,0.0020,0.0017,0.0042,0.0000,0.0009,0.0002,0.0000,0.0001,0.0037,0.0000,0.0000,0.0004,0.0022,0.0000,0.0006,0.002,0.002,0.0004,0.0006,0.001271281,0.001711994,0.00189,0.000,0.00316086,0.002912687,0.00162485,0.010297309,0.00192281,0.00272414,0.0000,0.0022,0.0029,0.0004,0.0006,0.0005,0.0025,0.000,0.010297309,0.001125753,0.001474328
27,053,METRO,3,27053,021601,270530216013,270530216013,1433793826,0.0005,0.0012,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0008,0.0000,0.0002,0.001,0.001,0.0000,0.0000,0.001283366,0.001728268,0.00124,0.000,0.000106343,0,0.00013696,0.010214093,0.000561985,0.000834464,0.0000,0.0008,0.0006,0.0002,0.0002,0.0000,0.0007,0.000,0.010214093,0.000304253,0.00045834
27,053,METRO,3,27053,021602,270530216021,270530216021,1433793826,0.0009,0.0014,0.0042,0.0000,0.0033,0.0000,0.0000,0.0000,0.0024,0.0000,0.0000,0.0001,0.0022,0.0000,0.0006,0.001,0.001,0.0001,0.0004,0.00051238,0.000690005,0.00102,0.000,0.005218488,0.005512114,0.001535679,0.009837457,0.000979122,0.00124592,0.0000,0.0022,0.0004,0.0002,0.0006,0.0004,0.0013,0.000,0.009837457,0.000538763,0.000532184
27,053,METRO,3,27053,021602,270530216022,270530216022,1433793826,0.0012,0.0010,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0001,0.0018,0.0000,0.0006,0.001,0.001,0.0000,0.0002,0.000536548,0.000722553,0.00082,0.000,0.001281932,0.000983879,0.001639,0.009837457,0.0012713,0.00192782,0.0000,0.0018,0.0024,0.0002,0.0006,0.0001,0.0021,0.000,0.009837457,0.00062491,0.001109353
27,053,METRO,3,27053,021602,270530216023,270530216023,1433793826,0.0004,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.001,0.0000,0.0000,0.000795155,0.00107081,0.00094,0.000,0,0,0,0.009837457,0.000415272,0.000747782,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.000,0.009837457,0.000203977,0.000531335
27,053,METRO,3,27053,021602,270530216024,270530216024,1433793826,0.0005,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.001,0.000,0.0001,0.0000,0.000618722,0.000833214,0.0007,0.000,0.000103824,0.000113472,0.000133716,0.009837457,0.00045195,0.000789389,0.0000,0.0000,0.0000,0.0002,0.0000,0.0001,0.0000,0.000,0.009837457,0.000237781,0.000559345
27,053,METRO,3,27053,021602,270530216025,270530216025,1433793826,0.0010,0.0007,0.0000,0.0000,0.0017,0.0000,0.0000,0.0000,0.0024,0.0000,0.0000,0.0001,0.0032,0.0000,0.0004,0.001,0.001,0.0000,0.0004,0.000205435,0.000276653,0.00053,0.000,0.004061034,0.004170927,0.001237295,0.012154273,0.000897684,0.00121009,0.0000,0.0032,0.0004,0.0006,0.0004,0.0002,0.0018,0.000,0.012154273,0.000523553,0.000587355
27,053,METRO,3,27053,021602,270530216026,270530216026,1433793826,0.0006,0.0007,0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0023,0.0000,0.0009,0.001,0.001,0.0000,0.0000,0.000766152,0.001031753,0.00074,0.000,0.004148292,0.004347128,0.001430192,0.011777637,0.000641558,0.00102401,0.0000,0.0023,0.0003,0.0004,0.0009,0.0000,0.0013,0.000,0.011777637,0.000442152,0.000628096
27,053,METRO,3,27053,021700,270530217001,270530217001,1433793826,0.0006,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.000,0.001,0.0003,0.0000,0.000998173,0.001344209,0.00089,0.000,0.000233146,0.00025481,0.00030027,0.010214093,0.000558877,0.00101939,0.0000,0.0000,0.0000,0.0004,0.0000,0.0002,0.0000,0.000,0.010214093,0.00014363,0.000757959
27,053,METRO,3,27053,021700,270530217002,270530217002,1433793826,0.0008,0.0007,0.0000,0.0000,0.0028,0.0000,0.0000,0.0002,0.0003,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.001,0.001,0.0012,0.0001,0.000807239,0.001087084,0.00103,0.000,0.000415445,0.000454048,0.000535054,0.010214093,0.000808164,0.00128059,0.0000,0.0000,0.0000,0.0019,0.0000,0.0010,0.0000,0.000,0.010214093,0.000350346,0.000962515
27,053,METRO,3,27053,021700,270530217003,270530217003,1433793826,0.0015,0.0008,0.0000,0.0000,0.0032,0.0000,0.0000,0.0002,0.0008,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000,0.001,0.001,0.0008,0.0001,0.000954669,0.001285623,0.00107,0.000,0.000542956,0.000593407,0.000699276,0.009837457,0.00153551,0.00245485,0.0000,0.0000,0.0000,0.0002,0.0000,0.0007,0.0000,0.002,0.009837457,0.000411202,0.00171623
27,053,METRO,3,27053,021700,270530217004,270530217004,1433793826,0.0009,0.0010,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.001,0.001,0.0002,0.0000,0.000983672,0.00132468,0.00127,0.000,0.00016364,0.000178845,0.000210752,0.009837457,0.000876547,0.00149903,0.0000,0.0000,0.0003,0.0002,0.0000,0.0002,0.0001,0.000,0.009837457,0.00513031,0.001037207
27,053,METRO,3,27053,021700,270530217005,270530217005,1433793826,0.0006,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.002,0.0000,0.0000,0.000903915,0.001217274,0.00101,0.000,5.16E-05,5.64E-05,6.65E-05,0.011777637,0.000528415,0.000936172,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.000,0.011777637,0.001688201,0.000653559
27,053,METRO,3,27053,021800,270530218001,270530218001,1433793826,0.0014,0.0006,0.0000,0.0000,0.0016,0.0000,0.0000,0.0005,0.0018,0.0000,0.0000,0.0017,0.0019,0.0000,0.0006,0.003,0.003,0.0010,0.0005,0.000456791,0.000615146,0.00072,0.000,0.001366501,0.00145378,0.001381628,0.010214093,0.00145221,0.00193129,0.0000,0.0019,0.0001,0.0018,0.0006,0.0013,0.0010,0.002,0.010214093,0.003180326,0.001313909
27,053,METRO,3,27053,021800,270530218002,270530218002,1433793826,0.0014,0.0012,0.0000,0.0000,0.0003,0.0000,0.0000,0.0001,0.0012,0.0000,0.0001,0.0002,0.0000,0.0000,0.0031,0.001,0.001,0.0004,0.0000,0.001341371,0.001806382,0.00141,0.000,0.001199506,0.001283312,0.00154485,0.010590728,0.00128685,0.00209887,0.0001,0.0000,0.0003,0.0005,0.0031,0.0004,0.0002,0.000,0.010590728,0.005842596,0.001393694
27,053,METRO,3,27053,021900,270530219001,270530219001,1433793826,0.0013,0.0011,0.0038,0.0000,0.0011,0.0000,0.0000,0.0000,0.0034,0.0000,0.0000,0.0001,0.0000,0.0000,0.0012,0.002,0.002,0.0001,0.0006,0.000541382,0.000729062,0.00101,0.000,0.002536106,0.001922979,0.002440465,0.010214093,0.00124271,0.00161345,0.0000,0.0000,0.0115,0.0002,0.0012,0.0001,0.0058,0.000,0.010214093,0.002867277,0.000695149
27,053,METRO,3,27053,021900,270530219002,270530219002,1433793826,0.0008,0.0008,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.003,0.003,0.0001,0.0000,0.000787904,0.001061046,0.00105,0.000,0.000684227,0.000747805,0.00088122,0.009837457,0.000836761,0.00139386,0.0000,0.0000,0.0000,0.0002,0.0004,0.0001,0.0000,0.000,0.009837457,0.001544078,0.000914983
27,053,METRO,3,27053,021900,270530219003,270530219003,1433793826,0.0025,0.0012,0.0075,0.0000,0.0003,0.0000,0.0000,0.0002,0.0035,0.0000,0.0000,0.0006,0.0000,0.0000,0.0010,0.005,0.004,0.0005,0.0003,0.001208442,0.001627371,0.00141,0.000,0.002365319,0.001418293,0.002581486,0.010214093,0.00241392,0.00362102,0.0000,0.0000,0.0019,0.0005,0.0010,0.0005,0.0009,0.000,0.010214093,0.008173972,0.002183906
27,053,METRO,3,27053,022000,270530220001,270530220001,1433793826,0.0009,0.0011,0.0008,0.0000,0.0011,0.0000,0.0000,0.0001,0.0034,0.0000,0.0001,0.0001,0.0019,0.0000,0.0011,0.002,0.001,0.0002,0.0021,0.000534132,0.000719298,0.00094,0.000,0.002549416,0.001451949,0.002416816,0.010214093,0.000708698,0.000760495,0.0001,0.0019,0.0126,0.0003,0.0011,0.0005,0.0073,0.000,0.010214093,0.003382929,0.000208799
27,053,METRO,3,27053,022000,270530220002,270530220002,1433793826,0.0003,0.0009,0.0000,0.0000,0.0018,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0037,0.000,0.003,0.0000,0.0000,0.000292443,0.000393824,0.00085,0.000,0.000627379,0.000606723,0.000808005,0.010590728,0.000320779,0.000451905,0.0000,0.0000,0.0000,0.0005,0.0037,0.0000,0.0000,0.000,0.010590728,0.001503598,0.000225775
27,053,METRO,3,27053,022101,270530221011,270530221011,1433793826,0.0005,0.0010,0.0000,0.0000,0.0014,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0024,0.0000,0.0011,0.001,0.001,0.0000,0.0000,0.000978838,0.001318171,0.00117,0.000,0.00055166,0.00051722,0.000186068,0.000376635,0.000508522,0.000746626,0.0000,0.0024,0.0001,0.0003,0.0011,0.0000,0.0012,0.000,0.000376635,0.000369011,0.000402321
27,053,METRO,3,27053,022101,270530221012,270530221012,1433793826,0.0005,0.0015,0.0047,0.0000,0.0004,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.000,0.003,0.0000,0.0008,0.000729899,0.000982932,0.0015,0.000,0.000435365,0.000123384,0.000539205,0.010214093,0.000477439,0.000674968,0.0000,0.0000,0.0000,0.0003,0.0007,0.0000,0.0000,0.000,0.010214093,0.003089492,0.000339511
27,053,METRO,3,27053,022102,270530221021,270530221021,1433793826,0.0006,0.0014,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.001,0.002,0.0000,0.0004,0.000932917,0.00125633,0.00123,0.000,0.000554948,0.000455709,0.000714721,0.010214093,0.000600528,0.000908433,0.0000,0.0000,0.0005,0.0003,0.0009,0.0000,0.0002,0.000,0.010214093,0.002291605,0.00051436
27,053,METRO,3,27053,022102,270530221022,270530221022,1433793826,0.0004,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.001,0.001,0.0000,0.0001,0.000928084,0.001249821,0.00118,0.000,0.000748708,0.000732578,0.000593359,0.000376635,0.000419002,0.000670345,0.0000,0.0000,0.0000,0.0003,0.0007,0.0000,0.0000,0.000,0.000376635,0.000408629,0.000412506
27,053,METRO,3,27053,022200,270530222001,270530222001,1433793826,0.0005,0.0007,0.0000,0.0000,0.0104,0.0000,0.0000,0.0001,0.0005,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.001,0.001,0.0006,0.0000,0.000761319,0.001025244,0.00075,0.001,0.000220064,0.000240512,0.000283422,0.000753271,0.000570067,0.000837931,0.0000,0.0000,0.0000,0.0002,0.0000,0.0005,0.0000,0.001,0.000753271,0.002859822,0.000513511
27,053,METRO,3,27053,022200,270530222002,270530222002,1433793826,0.0006,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0026,0.000,0.001,0.0000,0.0001,0.000623556,0.000839723,0.00185,0.000,0.00096176,0.000329055,0.001238656,0.010673944,0.000653991,0.000870293,0.0000,0.0000,0.0000,0.0010,0.0026,0.0000,0.0000,0.000,0.010673944,0.000899209,0.000385345
27,053,METRO,3,27053,022200,270530222003,270530222003,1433793826,0.0006,0.0007,0.0011,0.0000,0.0000,0.0000,0.0000,0.0002,0.0003,0.0000,0.0000,0.0006,0.0000,0.0000,0.0013,0.000,0.001,0.0014,0.0000,0.000717815,0.000966658,0.00079,0.001,0.000743769,0.000482412,0.000957904,0.010214093,0.000588095,0.000887629,0.0000,0.0000,0.0000,0.0005,0.0013,0.0012,0.0000,0.001,0.010214093,0.001204898,0.000672232
27,053,METRO,3,27053,022200,270530222004,270530222004,1433793826,0.0009,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.00092325,0.001243312,0.00099,0.000,0,0,0,0.000376635,0.000882142,0.00157647,0.0001,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.000,0.000376635,0.001150485,0.001111051
27,053,METRO,3,27053,022301,270530223011,270530223011,1433793826,0.0006,0.0007,0.0000,0.0000,0.0114,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.001,0.001,0.0002,0.0000,0.000824158,0.001109867,0.00078,0.000,2.02E-05,1.58E-05,2.60E-05,0.000753271,0.00062353,0.00102979,0.0000,0.0000,0.0000,0.0003,0.0000,0.0001,0.0000,0.001,0.000753271,0.001747985,0.000679871
27,053,METRO,3,27053,022301,270530223012,270530223012,1433793826,0.0004,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.000,0.000,0.0002,0.0001,0.000986089,0.001327935,0.00113,0.000,8.65E-05,9.46E-05,0.000111441,0.001129906,0.000494223,0.000671501,0.0000,0.0000,0.0000,0.0011,0.0000,0.0003,0.0000,0.000,0.001129906,0.002014371,0.00032678
27,053,METRO,3,27053,022302,270530223021,270530223021,1433793826,0.0003,0.0012,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.001,0.001,0.0000,0.0001,0.000297277,0.000400333,0.00096,0.000,0.000297809,0.000178542,0.000383549,0.000376635,0.000309589,0.000399896,0.0000,0.0000,0.0000,0.0003,0.0007,0.0000,0.0000,0.000,0.000376635,0.000269369,0.000164663
27,053,METRO,3,27053,022302,270530223022,270530223022,1433793826,0.0003,0.0008,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0001,0.000635641,0.000855997,0.00082,0.000,3.98E-05,4.35E-05,5.12E-05,0.000376635,0.000294047,0.000455372,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.000,0.000376635,0.000155416,0.000267365
27,053,METRO,3,27053,022302,270530223023,270530223023,1433793826,0.0005,0.0008,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.002,0.002,0.0000,0.0003,0.000536548,0.000722553,0.00062,0.000,0.000944285,0.000105146,0.001212232,0.000753271,0.0004333,0.000583663,0.0000,0.0000,0.0000,0.0003,0.0013,0.0000,0.0000,0.000,0.000753271,0.000829093,0.000265668
